player_name,venue,matches_x,runs,balls_x,fours,sixes,dismissals,strike_rate,avg,matches_y,balls_y,runs_conceded,wickets,economy,bowling_avg,city,country
AJ Tye,Sydney Cricket Ground,,0.0,,0.0,0.0,0.0,,,2.0,9.0,12.0,9.0,8.0,1.33,,
AK Kitchen,Bay Oval,1.0,13.0,12.0,2.0,0.0,12.0,108.33,1.08,,,,,0.0,0.0,Mount Maunganui,
AK Kitchen,Westpac Stadium,,0.0,,0.0,0.0,0.0,,,1.0,2.0,2.0,2.0,6.0,1.0,Wellington,
AK Markram,"Arnos Vale Ground, Kingstown, St Vincent",1.0,6.0,6.0,1.0,0.0,6.0,100.0,1.0,1.0,7.0,4.0,7.0,3.43,0.57,Kingstown,
AK Markram,"Barsapara Cricket Stadium, Guwahati",1.0,14.0,6.0,1.0,1.0,6.0,233.33,2.33,1.0,4.0,8.0,4.0,12.0,2.0,Guwahati,
AK Markram,"Civil Service Cricket Club, Stormont, Belfast",,0.0,,0.0,0.0,0.0,,,1.0,2.0,2.0,2.0,6.0,1.0,Belfast,
AK Markram,"County Ground, Bristol",1.0,2.0,2.0,0.0,0.0,2.0,100.0,1.0,,,,,0.0,0.0,Bristol,
AK Markram,"Greenfield International Stadium, Thiruvananthapuram",1.0,11.0,15.0,2.0,0.0,15.0,73.33,0.73,,,,,0.0,0.0,Thiruvananthapuram,
AK Markram,"Kensington Oval, Bridgetown, Barbados",1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,Bridgetown,
AK Markram,"Kingsmead, Durban",1.0,8.0,4.0,2.0,0.0,4.0,200.0,2.0,1.0,3.0,5.0,3.0,10.0,1.67,Durban,
AK Markram,"Nassau County International Cricket Stadium, New York",1.0,4.0,8.0,1.0,0.0,8.0,50.0,0.5,,,,,0.0,0.0,New York,
AK Markram,Perth Stadium,1.0,15.0,13.0,3.0,0.0,13.0,115.38,1.15,,,,,0.0,0.0,Perth,
AK Markram,"Sir Vivian Richards Stadium, North Sound, Antigua",1.0,13.0,12.0,1.0,0.0,12.0,108.33,1.08,,,,,0.0,0.0,North Sound,
AK Markram,"St George's Park, Gqeberha",2.0,24.0,14.0,3.0,1.0,14.0,171.43,1.71,1.0,3.0,2.0,3.0,4.0,0.67,Gqeberha,
AK Markram,"SuperSport Park, Centurion",1.0,48.0,21.0,6.0,2.0,21.0,228.57,2.29,1.0,10.0,18.0,10.0,10.8,1.8,Centurion,
AK Markram,Sydney Cricket Ground,2.0,27.0,22.0,5.0,0.0,22.0,122.73,1.23,,,,,0.0,0.0,,
AK Markram,"The Village, Malahide, Dublin",1.0,4.0,5.0,0.0,0.0,5.0,80.0,0.8,,,,,0.0,0.0,Dublin,
AK Markram,"The Wanderers Stadium, Johannesburg",4.0,82.0,54.0,11.0,4.0,54.0,151.85,1.52,1.0,6.0,22.0,6.0,22.0,3.67,Johannesburg,
AK Markram,"Zayed Cricket Stadium, Abu Dhabi",1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,,,,,0.0,0.0,Abu Dhabi,
AK Perera,Gaddafi Stadium,1.0,7.0,5.0,1.0,0.0,5.0,140.0,1.4,,,,,0.0,0.0,Lahore,
AK Sah,"Arnos Vale Ground, Kingstown, St Vincent",1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,Kingstown,
AK Sah,"Grand Prairie Stadium, Dallas",2.0,17.0,17.0,1.0,1.0,17.0,100.0,1.0,,,,,0.0,0.0,Dallas,
AK Sah,"Maple Leaf North-West Ground, King City",4.0,58.0,41.0,6.0,3.0,41.0,141.46,1.41,,,,,0.0,0.0,King City,
AL Phehlukwayo,Gaddafi Stadium,1.0,14.0,8.0,1.0,1.0,8.0,175.0,1.75,3.0,46.0,86.0,46.0,11.22,1.87,Lahore,
AL Phehlukwayo,Mangaung Oval,,0.0,,0.0,0.0,0.0,,,1.0,11.0,10.0,11.0,5.45,0.91,Bloemfontein,
AL Phehlukwayo,Newlands,1.0,5.0,2.0,1.0,0.0,2.0,250.0,2.5,1.0,19.0,16.0,19.0,5.05,0.84,Cape Town,
AL Phehlukwayo,Senwes Park,,0.0,,0.0,0.0,0.0,,,1.0,17.0,19.0,17.0,6.71,1.12,Potchefstroom,
AL Phehlukwayo,"St George's Park, Gqeberha",1.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,,,,,0.0,0.0,Gqeberha,
AL Phehlukwayo,SuperSport Park,1.0,10.0,11.0,2.0,0.0,11.0,90.91,0.91,1.0,13.0,26.0,13.0,12.0,2.0,Centurion,
AL Phehlukwayo,"SuperSport Park, Centurion",2.0,12.0,11.0,1.0,0.0,11.0,109.09,1.09,1.0,2.0,2.0,2.0,6.0,1.0,Centurion,
AL Phehlukwayo,The Wanderers Stadium,,0.0,,0.0,0.0,0.0,,,1.0,20.0,30.0,20.0,9.0,1.5,Johannesburg,
AL Phehlukwayo,"The Wanderers Stadium, Johannesburg",1.0,9.0,5.0,1.0,0.0,5.0,180.0,1.8,1.0,6.0,6.0,6.0,6.0,1.0,Johannesburg,
AM Fernando,Dubai International Cricket Stadium,1.0,6.0,2.0,1.0,0.0,2.0,300.0,3.0,1.0,8.0,20.0,8.0,15.0,2.5,,
AM Fernando,Pallekele International Cricket Stadium,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,12.0,7.0,10.29,1.71,Kandy,
AM Guruge,Sheikh Zayed Stadium,,0.0,,0.0,0.0,0.0,,,1.0,5.0,5.0,5.0,6.0,1.0,Abu Dhabi,
AM Guruge,Sylhet Stadium,,0.0,,0.0,0.0,0.0,,,1.0,3.0,1.0,3.0,2.0,0.33,,
AM Hardie,"Barsapara Cricket Stadium, Guwahati",1.0,16.0,14.0,3.0,0.0,14.0,114.29,1.14,1.0,5.0,7.0,5.0,8.4,1.4,Guwahati,
AM Hardie,"Bellerive Oval, Hobart",,0.0,,0.0,0.0,0.0,,,1.0,27.0,21.0,27.0,4.67,0.78,Hobart,
AM Hardie,"M Chinnaswamy Stadium, Bengaluru",1.0,5.0,6.0,1.0,0.0,6.0,83.33,0.83,,,,,0.0,0.0,Bengaluru,
AM Hardie,"Shaheed Veer Narayan Singh International Stadium, Raipur",1.0,7.0,5.0,1.0,0.0,5.0,140.0,1.4,,,,,0.0,0.0,Raipur,
AM Hardie,Sydney Cricket Ground,1.0,28.0,24.0,1.0,1.0,24.0,116.67,1.17,,,,,0.0,0.0,,
AM Kimote,"Achimota Senior Secondary School B Field, Accra",,0.0,,0.0,0.0,0.0,,,1.0,10.0,12.0,10.0,7.2,1.2,Accra,
AM Kimote,Harare Sports Club,,0.0,,0.0,0.0,0.0,,,2.0,15.0,34.0,15.0,13.6,2.27,,
AM Kimote,"United Cricket Club Ground, Windhoek",1.0,5.0,5.0,0.0,0.0,5.0,100.0,1.0,,,,,0.0,0.0,Windhoek,
AM Kimote,"Wanderers Cricket Ground, Windhoek",,0.0,,0.0,0.0,0.0,,,2.0,10.0,13.0,10.0,7.8,1.3,Windhoek,
AM Kimote,"Willowmoore Park, Benoni",,0.0,,0.0,0.0,0.0,,,1.0,13.0,29.0,13.0,13.38,2.23,Benoni,
AM McCarthy,National Stadium,1.0,2.0,4.0,0.0,0.0,4.0,50.0,0.5,1.0,12.0,12.0,12.0,6.0,1.0,Karachi,
AM Oyede,Tolerance Oval,1.0,1.0,10.0,0.0,0.0,10.0,10.0,0.1,,,,,0.0,0.0,Abu Dhabi,
AM Phangiso,Mangaung Oval,,0.0,,0.0,0.0,0.0,,,1.0,8.0,13.0,8.0,9.75,1.62,Bloemfontein,
AM Phangiso,Senwes Park,,0.0,,0.0,0.0,0.0,,,1.0,14.0,17.0,14.0,7.29,1.21,Potchefstroom,
AM Phangiso,Shere Bangla National Stadium,,0.0,,0.0,0.0,0.0,,,2.0,10.0,6.0,10.0,3.6,0.6,Mirpur,
AM Rajpurohit,"Ruaraka Sports Club Ground, Nairobi",,0.0,,0.0,0.0,0.0,,,1.0,5.0,15.0,5.0,18.0,3.0,Nairobi,
AM Tribe,Bulawayo Athletic Club,1.0,12.0,8.0,0.0,1.0,8.0,150.0,1.5,,,,,0.0,0.0,Bulawayo,
AM Tribe,"Goldenacre, Edinburgh",1.0,1.0,3.0,0.0,0.0,3.0,33.33,0.33,,,,,0.0,0.0,Edinburgh,
AN Kervezee,Dubai International Cricket Stadium,2.0,14.0,16.0,0.0,0.0,16.0,87.5,0.88,,,,,0.0,0.0,,
AP Rajeevan,Harare Sports Club,1.0,5.0,9.0,0.0,0.0,9.0,55.56,0.56,,,,,0.0,0.0,,
AP Rajeevan,"Wanderers Cricket Ground, Windhoek",2.0,4.0,6.0,0.0,0.0,6.0,66.67,0.67,,,,,0.0,0.0,Windhoek,
AP Yadav,Sano International Cricket Ground,2.0,3.0,8.0,0.0,0.0,8.0,37.5,0.38,,,,,0.0,0.0,Sano,
AR Bisht,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1.0,8.0,10.0,0.0,0.0,10.0,80.0,0.8,,,,,0.0,0.0,Al Amarat,
AR Cusack,Sylhet Stadium,,0.0,,0.0,0.0,0.0,,,1.0,5.0,10.0,5.0,12.0,2.0,,
AR Gandhi,Dubai International Cricket Stadium,1.0,5.0,5.0,0.0,0.0,5.0,100.0,1.0,,,,,0.0,0.0,,
AR McBrine,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),,0.0,,0.0,0.0,0.0,,,2.0,8.0,3.0,8.0,2.25,0.38,Al Amarat,
AR McBrine,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),1.0,21.0,13.0,3.0,0.0,13.0,161.54,1.62,1.0,20.0,22.0,20.0,6.6,1.1,Al Amarat,
AR McBrine,Himachal Pradesh Cricket Association Stadium,,0.0,,0.0,0.0,0.0,,,2.0,6.0,3.0,6.0,3.0,0.5,Dharamsala,
AR Naidoo,"Maple Leaf North-East Ground, King City",1.0,1.0,3.0,0.0,0.0,3.0,33.33,0.33,1.0,5.0,12.0,5.0,14.4,2.4,King City,
AR Naidoo,"Maple Leaf North-West Ground, King City",2.0,8.0,9.0,1.0,0.0,9.0,88.89,0.89,,,,,0.0,0.0,King City,
AR Naidoo,"National Stadium, Hamilton",1.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,,,,,0.0,0.0,Hamilton,
AR Nurse,Central Broward Regional Park Stadium Turf Ground,1.0,11.0,3.0,1.0,1.0,3.0,366.67,3.67,2.0,12.0,24.0,12.0,12.0,2.0,Lauderhill,
AR Nurse,"Warner Park, Basseterre",,0.0,,0.0,0.0,0.0,,,1.0,4.0,5.0,4.0,7.5,1.25,St Kitts,
AR Patel,Adelaide Oval,1.0,7.0,6.0,1.0,0.0,6.0,116.67,1.17,1.0,2.0,3.0,2.0,9.0,1.5,Adelaide,
AR Patel,Dubai International Cricket Stadium,1.0,10.0,15.0,0.0,0.0,15.0,66.67,0.67,4.0,77.0,88.0,77.0,6.86,1.14,,
AR Patel,"Eden Gardens, Kolkata",1.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,,,,,0.0,0.0,Kolkata,
AR Patel,Harare Sports Club,1.0,4.0,5.0,0.0,0.0,5.0,80.0,0.8,2.0,8.0,4.0,8.0,3.0,0.5,,
AR Patel,Melbourne Cricket Ground,1.0,2.0,3.0,0.0,0.0,3.0,66.67,0.67,1.0,11.0,20.0,11.0,10.91,1.82,,
AR Patel,"Nassau County International Cricket Stadium, New York",1.0,13.0,10.0,1.0,1.0,10.0,130.0,1.3,1.0,8.0,10.0,8.0,7.5,1.25,New York,
AR Patel,"Sir Vivian Richards Stadium, North Sound, Antigua",1.0,3.0,5.0,0.0,0.0,5.0,60.0,0.6,1.0,10.0,24.0,10.0,14.4,2.4,North Sound,
AR Patel,"Zayed Cricket Stadium, Abu Dhabi",1.0,10.0,5.0,2.0,0.0,5.0,200.0,2.0,,,,,0.0,0.0,Abu Dhabi,
AR Patwa,Harare Sports Club,1.0,1.0,2.0,0.0,0.0,2.0,50.0,0.5,,,,,0.0,0.0,,
AR Patwa,"United Cricket Club Ground, Windhoek",1.0,1.0,7.0,0.0,0.0,7.0,14.29,0.14,,,,,0.0,0.0,Windhoek,
AR Patwa,"Wanderers Cricket Ground, Windhoek",2.0,17.0,21.0,2.0,1.0,21.0,80.95,0.81,,,,,0.0,0.0,Windhoek,
AR Puri,Bulawayo Athletic Club,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,5.0,5.0,6.0,1.0,Bulawayo,
AR Puri,"Queens Sports Club, Bulawayo",,0.0,,0.0,0.0,0.0,,,1.0,7.0,17.0,7.0,14.57,2.43,Bulawayo,
AR Puri,"Tribhuvan University International Cricket Ground, Kirtipur",1.0,7.0,4.0,1.0,0.0,4.0,175.0,1.75,2.0,12.0,16.0,12.0,8.0,1.33,Kirtipur,
AR Ramjani,"Achimota Senior Secondary School A Field, Accra",,0.0,,0.0,0.0,0.0,,,1.0,3.0,2.0,3.0,4.0,0.67,Accra,
AR Ramjani,Harare Sports Club,1.0,6.0,7.0,0.0,0.0,7.0,85.71,0.86,,,,,0.0,0.0,,
AR Ramjani,"United Cricket Club Ground, Windhoek",1.0,16.0,7.0,1.0,1.0,7.0,228.57,2.29,1.0,4.0,6.0,4.0,9.0,1.5,Windhoek,
AR Ramjani,"Wanderers Cricket Ground, Windhoek",,0.0,,0.0,0.0,0.0,,,1.0,1.0,0.0,1.0,0.0,0.0,Windhoek,
AS Hansra,Dubai International Cricket Stadium,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,
AS Hansra,Sheikh Zayed Stadium,1.0,2.0,2.0,0.0,0.0,2.0,100.0,1.0,,,,,0.0,0.0,Abu Dhabi,
AS Hundal,"Namibia Cricket Ground, Windhoek",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,Windhoek,
AS Joseph,"Arnos Vale Ground, Kingstown, St Vincent",3.0,10.0,15.0,1.0,0.0,15.0,66.67,0.67,3.0,64.0,99.0,64.0,9.28,1.55,Kingstown,
AS Joseph,"Brian Lara Stadium, Tarouba, Trinidad",1.0,4.0,6.0,0.0,0.0,6.0,66.67,0.67,1.0,7.0,18.0,7.0,15.43,2.57,Tarouba,
AS Joseph,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",1.0,2.0,5.0,0.0,0.0,5.0,40.0,0.4,1.0,6.0,19.0,6.0,19.0,3.17,Lauderhill,
AS Joseph,"Kensington Oval, Bridgetown, Barbados",,0.0,,0.0,0.0,0.0,,,1.0,8.0,11.0,8.0,8.25,1.38,Bridgetown,
AS Joseph,"Providence Stadium, Guyana",1.0,10.0,8.0,0.0,1.0,8.0,125.0,1.25,2.0,29.0,30.0,29.0,6.21,1.03,Providence,
AT Carey,Dubai International Cricket Stadium,2.0,1.0,3.0,0.0,0.0,3.0,33.33,0.33,,,,,0.0,0.0,,
AT Carey,Harare Sports Club,2.0,19.0,15.0,1.0,1.0,15.0,126.67,1.27,,,,,0.0,0.0,,
AT Carey,Melbourne Cricket Ground,1.0,1.0,3.0,0.0,0.0,3.0,33.33,0.33,,,,,0.0,0.0,,
AT Carey,"Shere Bangla National Stadium, Mirpur",5.0,33.0,35.0,3.0,1.0,35.0,94.29,0.94,,,,,0.0,0.0,Dhaka,
AT Carey,Sydney Cricket Ground,1.0,5.0,5.0,0.0,0.0,5.0,100.0,1.0,,,,,0.0,0.0,,
AT Nidamanuru,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2.0,12.0,14.0,1.0,0.0,14.0,85.71,0.86,,,,,0.0,0.0,Al Amarat,
AT Nidamanuru,"Queens Sports Club, Bulawayo",1.0,1.0,7.0,0.0,0.0,7.0,14.29,0.14,,,,,0.0,0.0,Bulawayo,
AT Nidamanuru,Sylhet International Cricket Stadium,2.0,26.0,27.0,3.0,1.0,27.0,96.3,0.96,,,,,0.0,0.0,,
AT Nidamanuru,"Tribhuvan University International Cricket Ground, Kirtipur",3.0,26.0,30.0,3.0,0.0,30.0,86.67,0.87,,,,,0.0,0.0,Kirtipur,
AU Rashid,"Eden Gardens, Kolkata",1.0,5.0,3.0,1.0,0.0,3.0,166.67,1.67,1.0,11.0,25.0,11.0,13.64,2.27,Kolkata,
AU Rashid,"Edgbaston, Birmingham",,0.0,,0.0,0.0,0.0,,,1.0,10.0,5.0,10.0,3.0,0.5,Birmingham,
AU Rashid,"Gaddafi Stadium, Lahore",,0.0,,0.0,0.0,0.0,,,3.0,30.0,43.0,30.0,8.6,1.43,Lahore,
AU Rashid,"Headingley, Leeds",1.0,2.0,4.0,0.0,0.0,4.0,50.0,0.5,1.0,17.0,25.0,17.0,8.82,1.47,Leeds,
AU Rashid,"Kennington Oval, London",,0.0,,0.0,0.0,0.0,,,1.0,16.0,24.0,16.0,9.0,1.5,London,
AU Rashid,"Kensington Oval, Bridgetown, Barbados",,0.0,,0.0,0.0,0.0,,,1.0,12.0,3.0,12.0,1.5,0.25,Bridgetown,
AU Rashid,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,8.0,7.0,1.0,0.0,7.0,114.29,1.14,1.0,21.0,13.0,21.0,3.71,0.62,Chennai,
AU Rashid,"Maharashtra Cricket Association Stadium, Pune",1.0,10.0,6.0,0.0,1.0,6.0,166.67,1.67,1.0,2.0,4.0,2.0,12.0,2.0,Pune,
AU Rashid,Melbourne Cricket Ground,,0.0,,0.0,0.0,0.0,,,1.0,10.0,12.0,10.0,7.2,1.2,,
AU Rashid,Narendra Modi Stadium,,0.0,,0.0,0.0,0.0,,,4.0,16.0,25.0,16.0,9.38,1.56,Ahmedabad,
AU Rashid,"National Stadium, Karachi",1.0,3.0,3.0,0.0,0.0,3.0,100.0,1.0,4.0,66.0,86.0,66.0,7.82,1.3,Karachi,
AU Rashid,Old Trafford,1.0,3.0,3.0,0.0,0.0,3.0,100.0,1.0,3.0,29.0,41.0,29.0,8.48,1.41,Manchester,
AU Rashid,"Old Trafford, Manchester",,0.0,,0.0,0.0,0.0,,,2.0,21.0,28.0,21.0,8.0,1.33,Manchester,
AU Rashid,"Riverside Ground, Chester-le-Street",,0.0,,0.0,0.0,0.0,,,1.0,2.0,0.0,2.0,0.0,0.0,Chester-le-Street,
AU Rashid,"Saurashtra Cricket Association Stadium, Rajkot",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,11.0,14.0,4.71,0.79,Rajkot,
